344,25	1282,03
344,46	1282,03
344,68	1282,03
344,90	1273,84
345,12	1216,49
345,34	1339,37
345,55	1394,67
345,77	1417,19
345,99	1394,67
346,21	1366,00
346,42	1447,91
346,64	1361,90
346,86	1353,71
347,08	1402,86
347,30	1398,76
347,51	1466,35
347,73	1331,18
347,95	1431,53
348,17	1396,71
348,38	1357,80
348,60	1273,84
348,82	1320,94
349,04	1392,62
349,25	1384,43
349,47	1357,80
349,69	1431,53
349,91	1411,05
350,13	1400,81
350,34	1341,42
350,56	1376,24
350,78	1435,63
351,00	1353,71
351,21	1425,39
351,43	1402,86
351,65	1423,34
351,87	1374,19
352,08	1396,71
352,30	1384,43
352,52	1347,56
352,74	1439,72
352,95	1490,92
353,17	1296,36
353,39	1378,28
353,61	1347,56
353,82	1382,38
354,04	1394,67
354,26	1443,82
354,47	1351,66
354,69	1394,67
354,91	1337,32
355,13	1411,05
355,34	1396,71
355,56	1339,37
355,78	1402,86
356,00	1366,00
356,21	1368,04
356,43	1388,52
356,65	1406,95
356,86	1343,47
357,08	1515,50
357,30	1390,57
357,52	1388,52
357,73	1413,10
357,95	1376,24
358,17	1310,70
358,38	1419,24
358,60	1372,14
358,82	1517,54
359,04	1458,15
359,25	1527,78
359,47	1497,07
359,69	1398,76
359,90	1374,19
360,12	1499,11
360,34	1460,20
360,56	1351,66
360,77	1548,26
360,99	1458,15
361,21	1366,00
361,42	1490,92
361,64	1499,11
361,86	1470,44
362,07	1447,91
362,29	1452,01
362,51	1425,39
362,73	1388,52
362,94	1484,78
363,16	1581,03
363,38	1376,24
363,59	1411,05
363,81	1503,21
364,03	1472,49
364,24	1437,67
364,46	1445,87
364,68	1449,96
364,89	1480,68
365,11	1484,78
365,33	1417,19
365,54	1394,67
365,76	1423,34
365,98	1521,64
366,19	1535,98
366,41	1497,07
366,63	1458,15
366,84	1417,19
367,06	1419,24
367,28	1470,44
367,49	1462,25
367,71	1511,40
367,93	1501,16
368,14	1462,25
368,36	1488,87
368,58	1423,34
368,79	1458,15
369,01	1503,21
369,23	1505,26
369,44	1488,87
369,66	1386,47
369,88	1484,78
370,09	1474,54
370,31	1472,49
370,53	1376,24
370,74	1468,39
370,96	1458,15
371,18	1460,20
371,39	1468,39
371,61	1509,35
371,82	1431,53
372,04	1454,06
372,26	1462,25
372,47	1531,88
372,69	1394,67
372,91	1538,02
373,12	1437,67
373,34	1427,43
373,56	1396,71
373,77	1400,81
373,99	1531,88
374,20	1452,01
374,42	1480,68
374,64	1548,26
374,85	1368,04
375,07	1540,07
375,29	1509,35
375,50	1513,45
375,72	1419,24
375,93	1431,53
376,15	1366,00
376,37	1490,92
376,58	1382,38
376,80	1513,45
377,01	1447,91
377,23	1546,22
377,45	1509,35
377,66	1425,39
377,88	1441,77
378,10	1415,15
378,31	1445,87
378,53	1486,83
378,74	1452,01
378,96	1492,97
379,18	1431,53
379,39	1550,31
379,61	1372,14
379,82	1452,01
380,04	1435,63
380,26	1464,30
380,47	1460,20
380,69	1445,87
380,90	1476,59
381,12	1404,91
381,33	1452,01
381,55	1460,20
381,77	1468,39
381,98	1404,91
382,20	1396,71
382,41	1425,39
382,63	1380,33
382,85	1443,82
383,06	1460,20
383,28	1462,25
383,49	1396,71
383,71	1419,24
383,92	1374,19
384,14	1341,42
384,36	1394,67
384,57	1429,48
384,79	1378,28
385,00	1492,97
385,22	1415,15
385,43	1357,80
385,65	1406,95
385,87	1476,59
386,08	1271,79
386,30	1400,81
386,51	1398,76
386,73	1392,62
386,94	1431,53
387,16	1404,91
387,37	1513,45
387,59	1396,71
387,81	1349,61
388,02	1466,35
388,24	1396,71
388,45	1423,34
388,67	1331,18
388,88	1388,52
389,10	1374,19
389,31	1486,83
389,53	1363,95
389,75	1464,30
389,96	1404,91
390,18	1382,38
390,39	1359,85
390,61	1495,02
390,82	1380,33
391,04	1505,26
391,25	1443,82
391,47	1415,15
391,68	1378,28
391,90	1423,34
392,11	1468,39
392,33	1474,54
392,54	1427,43
392,76	1458,15
392,97	1417,19
393,19	1456,11
393,41	1447,91
393,62	1374,19
393,84	1437,67
394,05	1499,11
394,27	1460,20
394,48	1452,01
394,70	1474,54
394,91	1333,23
395,13	1492,97
395,34	1449,96
395,56	1382,38
395,77	1402,86
395,99	1347,56
396,20	1464,30
396,42	1425,39
396,63	1484,78
396,85	1378,28
397,06	1386,47
397,28	1353,71
397,49	1402,86
397,71	1396,71
397,92	1400,81
398,14	1476,59
398,35	1507,30
398,57	1509,35
398,78	1476,59
399,00	1376,24
399,21	1409,00
399,43	1411,05
399,64	1429,48
399,86	1484,78
400,07	1425,39
400,29	1435,63
400,50	1443,82
400,72	1472,49
400,93	1482,73
401,14	1488,87
401,36	1406,95
401,57	1406,95
401,79	1460,20
402,00	1466,35
402,22	1486,83
402,43	1484,78
402,65	1470,44
402,86	1417,19
403,08	1433,58
403,29	1413,10
403,51	1464,30
403,72	1413,10
403,94	1402,86
404,15	1470,44
404,36	1490,92
404,58	1726,44
404,79	1437,67
405,01	1466,35
405,22	1464,30
405,44	1454,06
405,65	1484,78
405,87	1361,90
406,08	1443,82
406,30	1370,09
406,51	1556,46
406,72	1411,05
406,94	1396,71
407,15	1525,74
407,37	1419,24
407,58	1472,49
407,80	1521,64
408,01	1466,35
408,23	1488,87
408,44	1472,49
408,65	1423,34
408,87	1409,00
409,08	1331,18
409,30	1435,63
409,51	1398,76
409,73	1398,76
409,94	1519,59
410,15	1540,07
410,37	1445,87
410,58	1507,30
410,80	1505,26
411,01	1417,19
411,23	1406,95
411,44	1409,00
411,65	1601,51
411,87	1370,09
412,08	1445,87
412,30	1488,87
412,51	1443,82
412,72	1478,63
412,94	1472,49
413,15	1396,71
413,37	1458,15
413,58	1454,06
413,79	1380,33
414,01	1509,35
414,22	1378,28
414,44	1509,35
414,65	1433,58
414,86	1409,00
415,08	1384,43
415,29	1398,76
415,51	1423,34
415,72	1560,55
415,93	1433,58
416,15	1357,80
416,36	1366,00
416,58	1523,69
416,79	1472,49
417,00	1429,48
417,22	1458,15
417,43	1431,53
417,65	1425,39
417,86	1449,96
418,07	1509,35
418,29	1519,59
418,50	1404,91
418,71	1415,15
418,93	1464,30
419,14	1435,63
419,36	1443,82
419,57	1497,07
419,78	1509,35
420,00	1419,24
420,21	1443,82
420,42	1441,77
420,64	1454,06
420,85	1421,29
421,06	1376,24
421,28	1454,06
421,49	1406,95
421,71	1505,26
421,92	1499,11
422,13	1527,78
422,35	1509,35
422,56	1445,87
422,77	1452,01
422,99	1492,97
423,20	1449,96
423,41	1394,67
423,63	1427,43
423,84	1517,54
424,05	1542,12
424,27	1484,78
424,48	1486,83
424,69	1396,71
424,91	1740,77
425,12	1501,16
425,33	1415,15
425,55	1476,59
425,76	1468,39
425,97	1427,43
426,19	1445,87
426,40	1456,11
426,61	1495,02
426,83	1437,67
427,04	1478,63
427,25	1411,05
427,47	1492,97
427,68	1482,73
427,89	1470,44
428,11	1445,87
428,32	1433,58
428,53	1472,49
428,75	1425,39
428,96	1533,93
429,17	1406,95
429,39	1411,05
429,60	1552,36
429,81	1509,35
430,03	1497,07
430,24	1431,53
430,45	1472,49
430,67	1484,78
430,88	1523,69
431,09	1349,61
431,30	1454,06
431,52	1480,68
431,73	1423,34
431,94	1525,74
432,16	1560,55
432,37	1531,88
432,58	1452,01
432,80	1478,63
433,01	1466,35
433,22	1423,34
433,43	1538,02
433,65	1460,20
433,86	1511,40
434,07	1357,80
434,29	1380,33
434,50	1372,14
434,71	1501,16
434,92	1445,87
435,14	1400,81
435,35	1449,96
435,56	1425,39
435,77	1505,26
435,99	1429,48
436,20	1435,63
436,41	1423,34
436,63	1435,63
436,84	1492,97
437,05	1427,43
437,26	1460,20
437,48	1468,39
437,69	1437,67
437,90	1447,91
438,11	1464,30
438,33	1488,87
438,54	1437,67
438,75	1449,96
438,96	1441,77
439,18	1462,25
439,39	1484,78
439,60	1427,43
439,82	1511,40
440,03	1466,35
440,24	1484,78
440,45	1376,24
440,67	1507,30
440,88	1484,78
441,09	1497,07
441,30	1439,72
441,51	1488,87
441,73	1368,04
441,94	1386,47
442,15	1470,44
442,36	1443,82
442,58	1400,81
442,79	1402,86
443,00	1464,30
443,21	1511,40
443,43	1474,54
443,64	1470,44
443,85	1497,07
444,06	1466,35
444,28	1445,87
444,49	1460,20
444,70	1517,54
444,91	1523,69
445,12	1445,87
445,34	1505,26
445,55	1480,68
445,76	1441,77
445,97	1464,30
446,18	1419,24
446,40	1462,25
446,61	1388,52
446,82	1419,24
447,03	1402,86
447,25	1402,86
447,46	1456,11
447,67	1413,10
447,88	1478,63
448,09	1376,24
448,31	1409,00
448,52	1443,82
448,73	1515,50
448,94	1423,34
449,15	1501,16
449,37	1347,56
449,58	1462,25
449,79	1517,54
450,00	1503,21
450,21	1447,91
450,43	1497,07
450,64	1470,44
450,85	1443,82
451,06	1507,30
451,27	1402,86
451,48	1435,63
451,70	1384,43
451,91	1433,58
452,12	1490,92
452,33	1400,81
452,54	1474,54
452,76	1435,63
452,97	1456,11
453,18	1468,39
453,39	1462,25
453,60	1503,21
453,81	1437,67
454,03	1460,20
454,24	1456,11
454,45	1460,20
454,66	1435,63
454,87	1439,72
455,08	1437,67
455,30	1402,86
455,51	1570,79
455,72	1507,30
455,93	1519,59
456,14	1470,44
456,35	1499,11
456,56	1429,48
456,78	1492,97
456,99	1441,77
457,20	1464,30
457,41	1456,11
457,62	1501,16
457,83	1540,07
458,04	1540,07
458,26	1423,34
458,47	1431,53
458,68	1456,11
458,89	1435,63
459,10	1431,53
459,31	1556,46
459,52	1495,02
459,74	1488,87
459,95	1460,20
460,16	1525,74
460,37	1576,94
460,58	1478,63
460,79	1431,53
461,00	1613,80
461,21	1415,15
461,43	1503,21
461,64	1478,63
461,85	1445,87
462,06	1501,16
462,27	1490,92
462,48	1474,54
462,69	1507,30
462,90	1394,67
463,12	1431,53
463,33	1406,95
463,54	1396,71
463,75	1447,91
463,96	1511,40
464,17	1583,08
464,38	1409,00
464,59	1507,30
464,80	1466,35
465,01	1441,77
465,23	1476,59
465,44	1437,67
465,65	1490,92
465,86	1462,25
466,07	1415,15
466,28	1402,86
466,49	1505,26
466,70	1503,21
466,91	1456,11
467,12	1447,91
467,33	1396,71
467,55	1378,28
467,76	1482,73
467,97	1460,20
468,18	1515,50
468,39	1525,74
468,60	1505,26
468,81	1458,15
469,02	1484,78
469,23	1509,35
469,44	1421,29
469,65	1411,05
469,86	1423,34
470,07	1441,77
470,29	1591,27
470,50	1447,91
470,71	1458,15
470,92	1452,01
471,13	1525,74
471,34	1443,82
471,55	1476,59
471,76	1513,45
471,97	1470,44
472,18	1443,82
472,39	1464,30
472,60	1523,69
472,81	1499,11
473,02	1454,06
473,23	1531,88
473,44	1456,11
473,65	1441,77
473,87	1390,57
474,08	1521,64
474,29	1409,00
474,50	1398,76
474,71	1472,49
474,92	1544,17
475,13	1452,01
475,34	1429,48
475,55	1388,52
475,76	1515,50
475,97	1484,78
476,18	1421,29
476,39	1544,17
476,60	1550,31
476,81	1488,87
477,02	1452,01
477,23	1478,63
477,44	1503,21
477,65	1503,21
477,86	1509,35
478,07	1521,64
478,28	1501,16
478,49	1490,92
478,70	1472,49
478,91	1398,76
479,12	1400,81
479,33	1431,53
479,54	1456,11
479,75	1507,30
479,96	1478,63
480,17	1513,45
480,38	1439,72
480,59	1460,20
480,80	1392,62
481,01	1533,93
481,22	1470,44
481,43	1556,46
481,64	1492,97
481,85	1478,63
482,06	1531,88
482,27	1449,96
482,48	1501,16
482,69	1560,55
482,90	1490,92
483,11	1540,07
483,32	1542,12
483,53	1513,45
483,74	1515,50
483,95	1431,53
484,16	1497,07
484,37	1472,49
484,58	1550,31
484,79	1402,86
485,00	1511,40
485,21	1474,54
485,42	1550,31
485,63	1603,56
485,84	1509,35
486,05	1425,39
486,26	1470,44
486,47	1531,88
486,68	1521,64
486,89	1525,74
487,10	1474,54
487,31	1452,01
487,52	1433,58
487,73	1583,08
487,94	1499,11
488,15	1474,54
488,36	1583,08
488,57	1443,82
488,77	1484,78
488,98	1509,35
489,19	1505,26
489,40	1540,07
489,61	1519,59
489,82	1535,98
490,03	1495,02
490,24	1421,29
490,45	1544,17
490,66	1595,37
490,87	1581,03
491,08	1415,15
491,29	1562,60
