344,25	1361,90
344,46	1361,90
344,68	1361,90
344,90	1251,31
345,12	1292,27
345,34	1417,19
345,55	1511,40
345,77	1458,15
345,99	1390,57
346,21	1421,29
346,42	1435,63
346,64	1398,76
346,86	1380,33
347,08	1503,21
347,30	1386,47
347,51	1368,04
347,73	1327,08
347,95	1505,26
348,17	1366,00
348,38	1423,34
348,60	1380,33
348,82	1349,61
349,04	1382,38
349,25	1441,77
349,47	1411,05
349,69	1517,54
349,91	1470,44
350,13	1429,48
350,34	1361,90
350,56	1322,99
350,78	1388,52
351,00	1447,91
351,21	1419,24
351,43	1415,15
351,65	1406,95
351,87	1376,24
352,08	1417,19
352,30	1454,06
352,52	1363,95
352,74	1402,86
352,95	1433,58
353,17	1257,45
353,39	1421,29
353,61	1452,01
353,82	1368,04
354,04	1388,52
354,26	1462,25
354,47	1445,87
354,69	1417,19
354,91	1374,19
355,13	1355,76
355,34	1374,19
355,56	1349,61
355,78	1357,80
356,00	1454,06
356,21	1341,42
356,43	1380,33
356,65	1341,42
356,86	1366,00
357,08	1509,35
357,30	1507,30
357,52	1382,38
357,73	1374,19
357,95	1468,39
358,17	1411,05
358,38	1366,00
358,60	1417,19
358,82	1447,91
359,04	1345,52
359,25	1429,48
359,47	1472,49
359,69	1441,77
359,90	1361,90
360,12	1433,58
360,34	1454,06
360,56	1382,38
360,77	1499,11
360,99	1406,95
361,21	1361,90
361,42	1484,78
361,64	1464,30
361,86	1447,91
362,07	1480,68
362,29	1437,67
362,51	1447,91
362,73	1382,38
362,94	1441,77
363,16	1593,32
363,38	1413,10
363,59	1456,11
363,81	1454,06
364,03	1478,63
364,24	1460,20
364,46	1378,28
364,68	1495,02
364,89	1449,96
365,11	1425,39
365,33	1447,91
365,54	1357,80
365,76	1394,67
365,98	1445,87
366,19	1501,16
366,41	1517,54
366,63	1394,67
366,84	1413,10
367,06	1433,58
367,28	1419,24
367,49	1474,54
367,71	1445,87
367,93	1392,62
368,14	1478,63
368,36	1368,04
368,58	1458,15
368,79	1480,68
369,01	1495,02
369,23	1456,11
369,44	1513,45
369,66	1398,76
369,88	1503,21
370,09	1349,61
370,31	1482,73
370,53	1497,07
370,74	1374,19
370,96	1437,67
371,18	1499,11
371,39	1513,45
371,61	1515,50
371,82	1458,15
372,04	1484,78
372,26	1480,68
372,47	1419,24
372,69	1415,15
372,91	1515,50
373,12	1462,25
373,34	1456,11
373,56	1411,05
373,77	1490,92
373,99	1425,39
374,20	1470,44
374,42	1370,09
374,64	1550,31
374,85	1341,42
375,07	1472,49
375,29	1417,19
375,50	1415,15
375,72	1456,11
375,93	1443,82
376,15	1388,52
376,37	1400,81
376,58	1435,63
376,80	1507,30
377,01	1322,99
377,23	1445,87
377,45	1429,48
377,66	1484,78
377,88	1460,20
378,10	1429,48
378,31	1468,39
378,53	1529,83
378,74	1470,44
378,96	1540,07
379,18	1470,44
379,39	1425,39
379,61	1413,10
379,82	1421,29
380,04	1417,19
380,26	1417,19
380,47	1449,96
380,69	1370,09
380,90	1478,63
381,12	1445,87
381,33	1396,71
381,55	1480,68
381,77	1486,83
381,98	1406,95
382,20	1370,09
382,41	1404,91
382,63	1363,95
382,85	1456,11
383,06	1431,53
383,28	1478,63
383,49	1409,00
383,71	1478,63
383,92	1386,47
384,14	1431,53
384,36	1402,86
384,57	1427,43
384,79	1357,80
385,00	1454,06
385,22	1421,29
385,43	1374,19
385,65	1415,15
385,87	1402,86
386,08	1437,67
386,30	1406,95
386,51	1409,00
386,73	1431,53
386,94	1374,19
387,16	1398,76
387,37	1529,83
387,59	1341,42
387,81	1435,63
388,02	1425,39
388,24	1339,37
388,45	1456,11
388,67	1325,04
388,88	1470,44
389,10	1472,49
389,31	1578,98
389,53	1431,53
389,75	1452,01
389,96	1431,53
390,18	1404,91
390,39	1390,57
390,61	1374,19
390,82	1398,76
391,04	1435,63
391,25	1400,81
391,47	1357,80
391,68	1380,33
391,90	1458,15
392,11	1447,91
392,33	1378,28
392,54	1363,95
392,76	1417,19
392,97	1404,91
393,19	1513,45
393,41	1445,87
393,62	1425,39
393,84	1476,59
394,05	1464,30
394,27	1445,87
394,48	1404,91
394,70	1429,48
394,91	1386,47
395,13	1413,10
395,34	1386,47
395,56	1402,86
395,77	1425,39
395,99	1339,37
396,20	1476,59
396,42	1411,05
396,63	1394,67
396,85	1474,54
397,06	1433,58
397,28	1421,29
397,49	1497,07
397,71	1345,52
397,92	1404,91
398,14	1429,48
398,35	1546,22
398,57	1452,01
398,78	1509,35
399,00	1411,05
399,21	1372,14
399,43	1431,53
399,64	1409,00
399,86	1417,19
400,07	1517,54
400,29	1452,01
400,50	1441,77
400,72	1460,20
400,93	1456,11
401,14	1431,53
401,36	1429,48
401,57	1460,20
401,79	1509,35
402,00	1380,33
402,22	1497,07
402,43	1378,28
402,65	1396,71
402,86	1341,42
403,08	1376,24
403,29	1404,91
403,51	1511,40
403,72	1425,39
403,94	1409,00
404,15	1404,91
404,36	1427,43
404,58	1689,57
404,79	1488,87
405,01	1345,52
405,22	1411,05
405,44	1347,56
405,65	1460,20
405,87	1454,06
406,08	1437,67
406,30	1404,91
406,51	1404,91
406,72	1417,19
406,94	1505,26
407,15	1474,54
407,37	1484,78
407,58	1464,30
407,80	1429,48
408,01	1492,97
408,23	1415,15
408,44	1419,24
408,65	1396,71
408,87	1431,53
409,08	1419,24
409,30	1507,30
409,51	1413,10
409,73	1431,53
409,94	1533,93
410,15	1566,70
410,37	1423,34
410,58	1406,95
410,80	1495,02
411,01	1439,72
411,23	1452,01
411,44	1394,67
411,65	1558,50
411,87	1490,92
412,08	1384,43
412,30	1529,83
412,51	1460,20
412,72	1542,12
412,94	1429,48
413,15	1363,95
413,37	1529,83
413,58	1472,49
413,79	1499,11
414,01	1443,82
414,22	1505,26
414,44	1484,78
414,65	1456,11
414,86	1435,63
415,08	1392,62
415,29	1472,49
415,51	1398,76
415,72	1361,90
415,93	1443,82
416,15	1468,39
416,36	1480,68
416,58	1431,53
416,79	1470,44
417,00	1353,71
417,22	1445,87
417,43	1464,30
417,65	1490,92
417,86	1454,06
418,07	1452,01
418,29	1329,13
418,50	1476,59
418,71	1425,39
418,93	1415,15
419,14	1384,43
419,36	1441,77
419,57	1406,95
419,78	1497,07
420,00	1374,19
420,21	1404,91
420,42	1511,40
420,64	1462,25
420,85	1335,28
421,06	1398,76
421,28	1394,67
421,49	1460,20
421,71	1568,74
421,92	1415,15
422,13	1443,82
422,35	1478,63
422,56	1404,91
422,77	1435,63
422,99	1421,29
423,20	1441,77
423,41	1425,39
423,63	1488,87
423,84	1474,54
424,05	1538,02
424,27	1449,96
424,48	1454,06
424,69	1476,59
424,91	1806,31
425,12	1400,81
425,33	1411,05
425,55	1394,67
425,76	1394,67
425,97	1445,87
426,19	1488,87
426,40	1441,77
426,61	1521,64
426,83	1380,33
427,04	1433,58
427,25	1427,43
427,47	1425,39
427,68	1419,24
427,89	1437,67
428,11	1431,53
428,32	1396,71
428,53	1349,61
428,75	1439,72
428,96	1507,30
429,17	1482,73
429,39	1370,09
429,60	1474,54
429,81	1454,06
430,03	1404,91
430,24	1427,43
430,45	1417,19
430,67	1454,06
430,88	1482,73
431,09	1437,67
431,30	1503,21
431,52	1484,78
431,73	1423,34
431,94	1484,78
432,16	1431,53
432,37	1470,44
432,58	1466,35
432,80	1415,15
433,01	1550,31
433,22	1396,71
433,43	1544,17
433,65	1470,44
433,86	1366,00
434,07	1411,05
434,29	1482,73
434,50	1347,56
434,71	1488,87
434,92	1456,11
435,14	1433,58
435,35	1441,77
435,56	1398,76
435,77	1378,28
435,99	1458,15
436,20	1437,67
436,41	1402,86
436,63	1423,34
436,84	1417,19
437,05	1419,24
437,26	1488,87
437,48	1462,25
437,69	1439,72
437,90	1413,10
438,11	1359,85
438,33	1445,87
438,54	1554,41
438,75	1427,43
438,96	1490,92
439,18	1460,20
439,39	1447,91
439,60	1380,33
439,82	1445,87
440,03	1456,11
440,24	1544,17
440,45	1396,71
440,67	1363,95
440,88	1421,29
441,09	1402,86
441,30	1452,01
441,51	1566,70
441,73	1398,76
441,94	1413,10
442,15	1503,21
442,36	1464,30
442,58	1394,67
442,79	1378,28
443,00	1396,71
443,21	1542,12
443,43	1382,38
443,64	1419,24
443,85	1437,67
444,06	1445,87
444,28	1513,45
444,49	1456,11
444,70	1482,73
444,91	1509,35
445,12	1572,84
445,34	1482,73
445,55	1560,55
445,76	1538,02
445,97	1462,25
446,18	1486,83
446,40	1443,82
446,61	1482,73
446,82	1409,00
447,03	1503,21
447,25	1478,63
447,46	1435,63
447,67	1415,15
447,88	1427,43
448,09	1423,34
448,31	1402,86
448,52	1439,72
448,73	1480,68
448,94	1433,58
449,15	1439,72
449,37	1423,34
449,58	1490,92
449,79	1456,11
450,00	1570,79
450,21	1458,15
450,43	1478,63
450,64	1382,38
450,85	1499,11
451,06	1513,45
451,27	1538,02
451,48	1370,09
451,70	1439,72
451,91	1382,38
452,12	1505,26
452,33	1470,44
452,54	1437,67
452,76	1449,96
452,97	1470,44
