344,25	1265,64
344,46	1265,64
344,68	1265,64
344,90	1300,46
345,12	1298,41
345,34	1490,92
345,55	1425,39
345,77	1363,95
345,99	1464,30
346,21	1372,14
346,42	1417,19
346,64	1413,10
346,86	1368,04
347,08	1474,54
347,30	1378,28
347,51	1390,57
347,73	1376,24
347,95	1492,97
348,17	1382,38
348,38	1433,58
348,60	1380,33
348,82	1423,34
349,04	1398,76
349,25	1472,49
349,47	1429,48
349,69	1427,43
349,91	1478,63
350,13	1390,57
350,34	1439,72
350,56	1400,81
350,78	1378,28
351,00	1439,72
351,21	1415,15
351,43	1388,52
351,65	1351,66
351,87	1474,54
352,08	1484,78
352,30	1452,01
352,52	1320,94
352,74	1374,19
352,95	1380,33
353,17	1361,90
353,39	1366,00
353,61	1507,30
353,82	1357,80
354,04	1443,82
354,26	1427,43
354,47	1480,68
354,69	1454,06
354,91	1370,09
355,13	1384,43
355,34	1392,62
355,56	1476,59
355,78	1374,19
356,00	1480,68
356,21	1396,71
356,43	1460,20
356,65	1470,44
356,86	1443,82
357,08	1507,30
357,30	1501,16
357,52	1419,24
357,73	1398,76
357,95	1390,57
358,17	1452,01
358,38	1445,87
358,60	1406,95
358,82	1443,82
359,04	1476,59
359,25	1492,97
359,47	1425,39
359,69	1433,58
359,90	1357,80
360,12	1499,11
360,34	1429,48
360,56	1431,53
360,77	1447,91
360,99	1449,96
361,21	1452,01
361,42	1419,24
361,64	1400,81
361,86	1492,97
362,07	1501,16
362,29	1439,72
362,51	1449,96
362,73	1458,15
362,94	1429,48
363,16	1529,83
363,38	1398,76
363,59	1513,45
363,81	1437,67
364,03	1415,15
364,24	1515,50
364,46	1347,56
364,68	1458,15
364,89	1361,90
365,11	1538,02
365,33	1480,68
365,54	1394,67
365,76	1378,28
365,98	1427,43
366,19	1525,74
366,41	1490,92
366,63	1425,39
366,84	1384,43
367,06	1478,63
367,28	1454,06
367,49	1462,25
367,71	1474,54
367,93	1447,91
368,14	1329,13
368,36	1505,26
368,58	1488,87
368,79	1452,01
369,01	1447,91
369,23	1488,87
369,44	1525,74
369,66	1390,57
369,88	1495,02
370,09	1476,59
370,31	1429,48
370,53	1499,11
370,74	1538,02
370,96	1372,14
371,18	1437,67
371,39	1492,97
371,61	1466,35
371,82	1490,92
372,04	1413,10
372,26	1503,21
372,47	1517,54
372,69	1431,53
372,91	1470,44
373,12	1499,11
373,34	1470,44
373,56	1413,10
373,77	1513,45
373,99	1437,67
374,20	1464,30
374,42	1415,15
374,64	1482,73
374,85	1458,15
375,07	1529,83
375,29	1515,50
375,50	1509,35
375,72	1466,35
375,93	1396,71
376,15	1550,31
376,37	1456,11
